"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","REPORT_TYPE","SOURCE","HourlyAltimeterSetting","HourlyDewPointTemperature","HourlyDryBulbTemperature","HourlyPrecipitation","HourlyPresentWeatherType","HourlyPressureChange","HourlyPressureTendency","HourlyRelativeHumidity","HourlySkyConditions","HourlySeaLevelPressure","HourlyStationPressure","HourlyVisibility","HourlyWetBulbTemperature","HourlyWindDirection","HourlyWindGustSpeed","HourlyWindSpeed","Sunrise","Sunset","DailyAverageDewPointTemperature","DailyAverageDryBulbTemperature","DailyAverageRelativeHumidity","DailyAverageSeaLevelPressure","DailyAverageStationPressure","DailyAverageWetBulbTemperature","DailyAverageWindSpeed","DailyCoolingDegreeDays","DailyDepartureFromNormalAverageTemperature","DailyHeatingDegreeDays","DailyMaximumDryBulbTemperature","DailyMinimumDryBulbTemperature","DailyPeakWindDirection","DailyPeakWindSpeed","DailyPrecipitation","DailySnowDepth","DailySnowfall","DailySustainedWindDirection","DailySustainedWindSpeed","DailyWeather","MonthlyAverageRH","MonthlyDaysWithGT001Precip","MonthlyDaysWithGT010Precip","MonthlyDaysWithGT32Temp","MonthlyDaysWithGT90Temp","MonthlyDaysWithLT0Temp","MonthlyDaysWithLT32Temp","MonthlyDepartureFromNormalAverageTemperature","MonthlyDepartureFromNormalCoolingDegreeDays","MonthlyDepartureFromNormalHeatingDegreeDays","MonthlyDepartureFromNormalMaximumTemperature","MonthlyDepartureFromNormalMinimumTemperature","MonthlyDepartureFromNormalPrecipitation","MonthlyDewpointTemperature","MonthlyGreatestPrecip","MonthlyGreatestPrecipDate","MonthlyGreatestSnowDepth","MonthlyGreatestSnowDepthDate","MonthlyGreatestSnowfall","MonthlyGreatestSnowfallDate","MonthlyMaxSeaLevelPressureValue","MonthlyMaxSeaLevelPressureValueDate","MonthlyMaxSeaLevelPressureValueTime","MonthlyMaximumTemperature","MonthlyMeanTemperature","MonthlyMinSeaLevelPressureValue","MonthlyMinSeaLevelPressureValueDate","MonthlyMinSeaLevelPressureValueTime","MonthlyMinimumTemperature","MonthlySeaLevelPressure","MonthlyStationPressure","MonthlyTotalLiquidPrecipitation","MonthlyTotalSnowfall","MonthlyWetBulb","MonthlyAverageWindSpeed","CoolingDegreeDaysSeasonToDate","MonthlyCoolingDegreeDays","MonthlyNumberDaysWithSnowfall","HeatingDegreeDaysSeasonToDate","MonthlyHeatingDegreeDays","MonthlyNumberDaysWithThunderstorms","MonthlyNumberDaysWithHeavyFog","NormalsCoolingDegreeDay","NormalsHeatingDegreeDay","ShortDurationEndDate005","ShortDurationEndDate010","ShortDurationEndDate015","ShortDurationEndDate020","ShortDurationEndDate030","ShortDurationEndDate045","ShortDurationEndDate060","ShortDurationEndDate080","ShortDurationEndDate100","ShortDurationEndDate120","ShortDurationEndDate150","ShortDurationEndDate180","ShortDurationPrecipitationValue005","ShortDurationPrecipitationValue010","ShortDurationPrecipitationValue015","ShortDurationPrecipitationValue020","ShortDurationPrecipitationValue030","ShortDurationPrecipitationValue045","ShortDurationPrecipitationValue060","ShortDurationPrecipitationValue080","ShortDurationPrecipitationValue100","ShortDurationPrecipitationValue120","ShortDurationPrecipitationValue150","ShortDurationPrecipitationValue180","REM","BackupDirection","BackupDistance","BackupDistanceUnit","BackupElements","BackupElevation","BackupEquipment","BackupLatitude","BackupLongitude","BackupName","WindEquipmentChangeDate"
"AAI0000TNCA","2023-09-05T17:00:00","","","","","FM-15","223","1012.0","26.0","32.0","","","","","71.0","BKN:07 7.01","","","9.999","","90.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 051700Z 09018KT 9999 BKN023 32/26 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T17:03:00","","","","","FM-16","223","1012.0","26.0","32.0","","","","","71.0","BKN:07 7.01","","","9.999","","90.0","15.4","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060SPECI TNCA 051703Z 09019G30KT 9999 BKN023 32/26 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T18:00:00","","","","","FM-15","223","1011.0","25.0","32.0","","","-2.6","8","67.0","BKN:07 7.62 BKN:06 105.0","1011.8","1011.4","9.999","27.0","90.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 051800Z 09019KT 9999 BKN025 32/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T19:00:00","","","","","FM-15","223","1011.0","26.0","32.0","","","","","71.0","BKN:07 6.4","","","9.999","","90.0","","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 051900Z 09021KT 9999 BKN021 32/26 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T20:00:00","","","","","FM-15","223","1010.0","25.0","31.0","","","","","70.0","SCT:04 6.4","","","9.999","","90.0","","11.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 052000Z 09023KT 9999 SCT021 31/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T21:00:00","","","","","FM-15","223","1010.0","25.0","31.0","","||HZ","-1.3","6","70.0","FEW:02 6.1","1010.5","1010.1","9.999","26.7","VRB","","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 052100Z 08022KT 010V090 9999 FEW020 31/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T22:00:00","","","","","FM-15","223","1010.0","25.0","30.0","","","","","75.0","FEW:02 5.79","","","9.999","","70.0","","11.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 052200Z 07022KT 9999 FEW019 30/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-05T23:00:00","","","","","FM-15","223","1010.0","25.0","30.0","","","","","75.0","FEW:02 5.79","","","9.999","","80.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 052300Z 08019KT 9999 FEW019 30/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T00:00:00","","","","","FM-15","223","1010.0","25.0","29.0","","||HZ","0.3","3","79.0","FEW:02 5.49","1010.8","1010.4","9.999","25.9","80.0","14.9","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET060METAR TNCA 060000Z 08019G29KT 9999 FEW018 29/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T01:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","","","79.0","FEW:02 5.49","","","9.999","","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060100Z 09017KT 9999 FEW018 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T02:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","","","","79.0","FEW:02 5.18","","","9.999","","90.0","","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060200Z 09020KT 9999 FEW017 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T03:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","||HZ","2.1","1","79.0","FEW:02 5.18","1012.7","1012.3","9.999","26.1","90.0","","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060300Z 09020KT 9999 FEW017 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T04:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","","","","79.0","FEW:02 5.79","","","9.999","","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060400Z 09017KT 9999 FEW019 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T05:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","","","","79.0","FEW:02 5.18","","","9.999","","90.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060500Z 09017KT 9999 FEW017 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T06:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","||HZ","-0.6","8","79.0","FEW:02 5.18","1012.0","1011.6","9.999","25.7","100.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060600Z 10015KT 9999 FEW017 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T07:00:00","","","","","FM-15","223","1011.0","24.0","29.0","","","","","74.0","FEW:02 5.18","","","9.999","","100.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060700Z 10017KT 9999 FEW017 29/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T08:00:00","","","","","FM-15","223","1011.0","24.0","29.0","","","","","74.0","FEW:02 5.18","","","9.999","","100.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060800Z 10017KT 9999 FEW017 29/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T09:00:00","","","","","FM-15","223","1011.0","24.0","28.0","","||HZ","-0.8","5","79.0","FEW:02 5.18","1011.3","1010.9","9.999","25.6","100.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 060900Z 10014KT 9999 FEW017 28/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T10:00:00","","","","","FM-15","223","1011.0","25.0","28.0","","","","","84.0","FEW:02 5.18","","","9.999","","100.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061000Z 10015KT 9999 FEW017 28/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T11:00:00","","","","","FM-15","223","1011.0","24.0","28.0","","","","","79.0","FEW:02 5.18","","","9.999","","100.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061100Z 10016KT 9999 FEW017 28/24 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T12:00:00","","","","","FM-15","223","1012.0","25.0","29.0","","||HZ","0.6","3","79.0","FEW:02 5.79","1011.9","1011.5","9.999","25.9","100.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061200Z 10019KT 9999 FEW019 29/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T13:00:00","","","","","FM-15","223","1012.0","25.0","30.0","","","","","75.0","SCT:04 6.4","","","9.999","","100.0","","10.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061300Z 10020KT 9999 SCT021 30/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T14:00:00","","","","","FM-15","223","1012.0","25.0","32.0","","","","","67.0","FEW:02 6.71","","","9.999","","90.0","","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061400Z 09021KT 9999 FEW022 32/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T15:00:00","","","","","FM-15","223","1012.0","25.0","32.0","","||HZ","0.6","9","67.0","SCT:04 7.32","1012.5","1012.1","9.999","27.0","110.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061500Z 11017KT 9999 SCT024 32/25 Q1012 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T16:00:00","","","","","FM-15","223","1011.0","25.0","32.0","","","","","67.0","BKN:07 7.62","","","9.999","","110.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061600Z 11018KT 9999 BKN025 32/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T17:00:00","","","","","FM-15","223","1011.0","25.0","33.0","","","","","63.0","SCT:04 7.62","","","9.999","","100.0","","10.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061700Z 10021KT 9999 SCT025 33/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T18:00:00","","","","","FM-15","223","1010.0","25.0","32.0","","||HZ","-2.3","8","67.0","FEW:02 7.01","1010.1","1009.7","9.999","27.5","90.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061800Z 09019KT 9999 FEW023 32/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T19:00:00","","","","","FM-15","223","1009.0","25.0","33.0","","","","","63.0","FEW:02 7.01","","","9.999","","80.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 061900Z 08019KT 9999 FEW023 33/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T20:00:00","","","","","FM-15","223","1008.0","26.0","32.0","","","","","71.0","FEW:02 6.4","","","9.999","","70.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 062000Z 07018KT 9999 FEW021 32/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T21:00:00","","","","","FM-15","223","1008.0","26.0","31.0","","||HZ","-1.5","6","75.0","FEW:02 6.1","1008.5","1008.1","9.999","27.1","60.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 062100Z 06019KT 9999 FEW020 31/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T22:00:00","","","","","FM-15","223","1008.0","26.0","30.0","","","","","79.0","FEW:02 5.49","","","9.999","","60.0","","9.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 062200Z 06019KT 9999 FEW018 30/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-06T23:00:00","","","","","FM-15","223","1009.0","26.0","30.0","","","","","79.0","FEW:02 5.49","","","9.999","","60.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 062300Z 06017KT 9999 FEW018 30/26 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T00:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","||HZ","1.1","3","84.0","FEW:02 5.49","1009.8","1009.4","9.999","27.0","60.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070000Z 06016KT 9999 FEW018 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T01:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","","","","84.0","FEW:02 5.18","","","9.999","","60.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070100Z 06017KT 9999 FEW017 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T02:00:00","","","","","FM-15","223","1011.0","26.0","29.0","","","","","84.0","FEW:02 5.18","","","9.999","","60.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070200Z 06018KT 9999 FEW017 29/26 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T03:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","||HZ","1.8","1","79.0","FEW:02 5.18","1011.6","1011.2","9.999","26.6","80.0","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070300Z 08017KT 9999 FEW017 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T04:00:00","","","","","FM-15","223","1011.0","25.0","29.0","","","","","79.0","SCT:04 5.18","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070400Z 09016KT 9999 SCT017 29/25 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T05:00:00","","","","","FM-15","223","1011.0","26.0","29.0","","","","","84.0","FEW:02 5.18","","","9.999","","90.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070500Z 09016KT 9999 FEW017 29/26 Q1011 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T06:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","||HZ","-0.9","8","84.0","BKN:07 5.18","1010.7","1010.3","9.999","26.5","100.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070600Z 10015KT 9999 BKN017 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T07:00:00","","","","","FM-15","223","1010.0","26.0","29.0","","","","","84.0","SCT:04 5.18","","","9.999","","100.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070700Z 10016KT 9999 SCT017 29/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T08:00:00","","","","","FM-15","223","1009.0","26.0","29.0","","","","","84.0","BKN:07 5.18","","","9.999","","100.0","","7.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070800Z 10015KT 9999 BKN017 29/26 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T09:00:00","","","","","FM-15","223","1009.0","25.0","29.0","","||HZ","-1.3","6","79.0","FEW:02 5.18","1009.6","1009.2","9.999","26.3","100.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 070900Z 10014KT 9999 FEW017 29/25 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T10:00:00","","","","","FM-15","223","1010.0","25.0","28.0","","","","","84.0","FEW:02 5.18","","","9.999","","100.0","","6.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 071000Z 10013KT 9999 FEW017 28/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T11:00:00","","","","","FM-15","223","1010.0","26.0","28.0","","","","","89.0","FEW:02 5.18","","","9.999","","100.0","","5.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 071100Z 10011KT 9999 FEW017 28/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T12:00:00","","","","","FM-15","223","1010.0","26.0","30.0","","","-10.1","5","79.0","FEW:02 5.18","1010.6","1010.2","9.999","26.6","90.0","","7.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 071200Z 09014KT 9999 FEW017 30/26 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T15:00:00","","","","","FM-12","223","1011.0","25.2","31.7","","","0.7","2","68.0","SCT:04 6.6","1011.3","1010.9","30.0","26.8","100.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","SYN07678982 22580 41018 10317 20252 30109 40113 52007 84201 333 59012 60007 84822=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T16:00:00","","","","","FM-15","223","1010.0","25.0","33.0","","","","","63.0","FEW:02 7.32","","","9.999","","110.0","","8.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 071600Z 11016KT 9999 FEW024 33/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T17:00:00","","","","","FM-15","223","1010.0","25.0","32.0","","","","","67.0","SCT:04 7.92","","","9.999","","VRB","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 071700Z 09017KT 070V130 9999 SCT026 32/25 Q1010 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T18:00:00","","","","","FM-15","223","1009.0","26.0","32.0","","","-1.9","8","71.0","SCT:04 7.62","1009.4","1009.0","9.999","27.8","80.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 071800Z 08018KT 9999 SCT025 32/26 Q1009 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T19:00:00","","","","","FM-15","223","1008.0","26.0","33.0","","","","","67.0","FEW:02 6.71","","","9.999","","VRB","","8.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET065METAR TNCA 071900Z 08017KT 050V110 9999 FEW022 33/26 Q1008 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T20:00:00","","","","","FM-15","223","1007.0","26.0","32.0","","","","","71.0","SCT:04 6.1","","","9.999","","80.0","","9.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 072000Z 08018KT 9999 SCT020 32/26 Q1007 NOSIG=","","","","","","","","","",""
"AAI0000TNCA","2023-09-07T21:00:00","","","","","FM-15","223","1007.0","26.0","31.0","","","-2.5","6","75.0","FEW:02 5.49 BKN:05 105.0","1007.0","1006.6","9.999","27.1","70.0","","11.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","MET057METAR TNCA 072100Z 07023KT 9999 FEW018 31/26 Q1007 NOSIG=","","","","","","","","","",""
